request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000011,qwen2.5:1.5b-instruct,ollama,372,64,1,46.064666006714106,12.094166666631484,807.9971660044976,server_usage,True,,7797.352749970742,8605.34991597524,7797.349917003885,7797.352749970742,0.0028329668566584587,807.9999989713542
req-000012,qwen2.5:1.5b-instruct,ollama,373,64,1,78.09887500479817,12.435394190510529,861.5287090069614,server_usage,True,,8605.692250013817,9467.220959020779,8605.683417001273,8605.692250013817,0.008833012543618679,861.537542019505
req-000013,qwen2.5:1.5b-instruct,ollama,372,64,1,45.9497079718858,10.302154762145605,694.9854579870589,server_usage,True,,9467.376749962568,10162.362207949627,9467.372749990318,9467.376749962568,0.003999972250312567,694.9894579593092
req-000014,qwen2.5:1.5b-instruct,ollama,375,64,1,46.50424997089431,10.298269841494777,695.2952499850653,server_usage,True,,10162.421541986987,10857.716791972052,10162.420291977469,10162.421541986987,0.0012500095181167126,695.2964999945834
req-000015,qwen2.5:1.5b-instruct,ollama,374,64,1,44.71791704418138,10.96979563497746,735.8150420477614,server_usage,True,,10857.811332971323,11593.626375019085,10857.80983301811,10857.811332971323,0.0014999532140791416,735.8165420009755
req-000016,qwen2.5:1.5b-instruct,ollama,374,64,1,44.02170900721103,10.331190475780103,694.8867089813575,server_usage,True,,11593.680582998786,12288.567291980144,11593.67920801742,11593.680582998786,0.001374981366097927,694.8880839627236
req-000017,qwen2.5:1.5b-instruct,ollama,376,64,1,47.244915971532464,11.125613761592716,748.1585829518735,server_usage,True,,12288.619374972768,13036.777957924642,12288.61812496325,12288.619374972768,0.0012500095181167126,748.1598329613917
req-000018,qwen2.5:1.5b-instruct,ollama,376,64,1,45.807290996890515,10.592086650874643,713.108750001993,server_usage,True,,13036.909832968377,13750.01858297037,13036.90683300374,13036.909832968377,0.0029999646358191967,713.1117499666288
req-000019,qwen2.5:1.5b-instruct,ollama,376,64,1,47.62112500611693,11.551314158298608,775.3539169789292,server_usage,True,,13750.078541983385,14525.432458962314,13750.077207980212,13750.078541983385,0.001334003172814846,775.355250982102
req-000020,qwen2.5:1.5b-instruct,ollama,376,64,1,52.46787500800565,11.137432539798615,754.1261250153184,server_usage,True,,14525.513832981233,15279.639957996551,14525.512374995742,14525.513832981233,0.0014579854905605316,754.127583000809
req-000021,qwen2.5:1.5b-instruct,ollama,375,64,1,49.30991696892306,10.77085714288322,727.8739169705659,server_usage,True,,15279.69654201297,16007.570458983537,15279.695208009798,15279.69654201297,0.001334003172814846,727.8752509737387
req-000022,qwen2.5:1.5b-instruct,ollama,374,64,1,46.42437497386709,10.754601190990162,723.9642500062473,server_usage,True,,16007.632499968167,16731.596749974415,16007.631083019078,16007.632499968167,0.001416949089616537,723.9656669553369
req-000023,qwen2.5:1.5b-instruct,ollama,374,64,1,46.54395900433883,11.576359777430456,775.8546249824576,server_usage,True,,16731.72862501815,17507.583250000607,16731.72549996525,16731.72862501815,0.003125052899122238,775.8577500353567
req-000024,qwen2.5:1.5b-instruct,ollama,374,64,1,52.380874985828996,12.901531746758828,865.1773750316352,server_usage,True,,17507.66050000675,18372.837875038385,17507.6592079713,17507.66050000675,0.001292035449296236,865.1786670670845
req-000025,qwen2.5:1.5b-instruct,ollama,374,64,1,64.24679100746289,11.936913364537297,816.2723329733126,server_usage,True,,18372.979458014015,19189.251790987328,18372.97241698252,18372.979458014015,0.0070410314947366714,816.2793740048073
req-000026,qwen2.5:1.5b-instruct,ollama,375,64,1,55.794790969230235,10.73831150821957,732.3084159870632,server_usage,True,,19189.359791984316,19921.66820797138,19189.35808300739,19189.359791984316,0.001708976924419403,732.3101249639876
req-000027,qwen2.5:1.5b-instruct,ollama,374,64,1,48.26545901596546,10.379464286083858,702.1717090392485,server_usage,True,,19921.72774998471,20623.89945902396,19921.72641697107,19921.72774998471,0.001333013642579317,702.1730420528911
req-000028,qwen2.5:1.5b-instruct,ollama,376,64,1,46.642917033750564,9.773767856319273,662.3902919818647,server_usage,True,,20623.978874995373,21286.369166977238,20623.977500014007,20623.978874995373,0.001374981366097927,662.3916669632308
req-000029,qwen2.5:1.5b-instruct,ollama,374,64,1,43.7159999855794,9.67883003140164,653.4822919638827,server_usage,True,,21286.419791984372,21939.902083948255,21286.418541974854,21286.419791984372,0.0012500095181167126,653.4835419734009
req-000030,qwen2.5:1.5b-instruct,ollama,374,64,1,49.19804201927036,9.764028428536323,664.3318330170587,server_usage,True,,21940.063457994256,22604.395291011315,21940.05987496348,21940.063457994256,0.0035830307751893997,664.3354160478339
req-000031,qwen2.5:1.5b-instruct,ollama,373,64,1,44.77079102071002,10.171812841676116,685.5950000463054,server_usage,True,,22604.53133296687,23290.126333013177,22604.528500000015,22604.53133296687,0.0028329668566584587,685.597833013162
req-000032,qwen2.5:1.5b-instruct,ollama,374,64,1,46.07716598547995,9.886234127435952,668.9099160139449,server_usage,True,,23290.18983297283,23959.099748986773,23290.188500017393,23290.18983297283,0.0013329554349184036,668.9112489693798
